Year,Month,Day,Hour,Lat,Lon,Vmax_ms,RMW_km,B,V,category,geometry_x,geometry_y,AREA_PERIL_ID,Centro_Lon,Centro_Lat,r_km,Vc_ms,Vc_mph
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.01382052140358 16.37553338043824),93,-61.01382052140358,16.375533380438238,100.8405792274011,27.851703073335514,54.1393796241943
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.01473235833617 16.28518604490904),94,-61.01473235833617,16.28518604490904,107.95394413513674,26.510446146680895,51.53218473436891
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.01563845508711 16.19483789578777),95,-61.01563845508711,16.194837895787767,115.50477333624224,25.227030456354246,49.0374242132156
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.01653882392925 16.10448893721196),96,-61.01653882392925,16.104488937211965,123.41281653800105,24.01621527155239,46.68378778487506
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.01743347704483 16.01413917332589),97,-61.01743347704483,16.014139173325894,131.61371861053425,22.884288445317722,44.48349805785302
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.01832242652582 15.92378860828045),98,-61.01832242652582,15.923788608280452,140.05606218861146,21.832084083094312,42.43817640342307
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.01920568437438 15.83343724623319),99,-61.019205684374384,15.833437246233188,148.69874615932915,20.85715249275062,40.54306100102713
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.02008326250331 15.74308509134821),100,-61.020083262503306,15.74308509134821,157.50881082679356,19.955227222293768,38.789858531456574
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-60.91830960357902 16.5553112335683),101,-60.91830960357902,16.5553112335683,96.8288077076019,28.67235952777191,55.734608153336325
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-60.91927641005388 16.46497080471407),102,-60.91927641005388,16.464970804714067,102.25903047477388,27.573059899259825,53.597740624911104
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-60.92023718044884 16.37462954931616),103,-60.920237180448844,16.37462954931616,108.35150082167874,26.439452119802592,51.394183386225336
